Report_ID,Report_Name,Department,Client_Region,Created_Date,Last_Refreshed_Date,Refresh_Frequency,Report_Status,Issues_Raised,Issues_Resolved,Avg_Resolution_Time_Hours,SLA_Status,Maintenance_Hours,Change_Requests,Report_Owner
2689,Maintenance SLA,Sales,UK,28-04-2023,31-08-2024,Weekly,Deprecated,0,9,56.62,Breached,8.1,2,IT Support
2690,Inventory Aging,Finance,UAE,21-09-2024,16-09-2024,Monthly,Active,8,3,27.38,Met,9.9,2,BI Team
2691,HR Attrition,HR,South Africa,04-07-2024,03-08-2024,Monthly,Active,5,13,7.71,Met,11.2,2,BI Team
2692,Inventory Aging,Finance,UK,06-08-2024,03-05-2024,Weekly,Active,7,0,67.19,Met,10.2,7,Finance Team
2693,HR Attrition,Sales,UK,31-05-2024,31-05-2024,Daily,Active,0,0,51.45,Met,19,1,External Vendor
2694,Sales Summary,Procurement,South Africa,03-08-2023,05-08-2024,Weekly,Active,4,4,15.48,Met,19,1,External Vendor
2695,Sales Summary,Operations,USA,01-10-2024,17-11-2024,Weekly,Active,6,11,4.49,Met,17,6,BI Team
2696,Sales Summary,Sales,India,07-03-2024,03-12-2024,Daily,Under Maintenance,11,2,22.77,Met,7.9,5,IT Support
2697,Sales Summary,Finance,UAE,03-10-2023,27-08-2024,Daily,Active,3,14,43.09,Met,10.6,9,BI Team
2698,Sales Summary,Procurement,USA,17-03-2023,24-01-2024,Monthly,Under Maintenance,9,0,17.64,Met,1.3,9,IT Support
2699,Sales Summary,Sales,India,04-05-2024,07-04-2024,Monthly,Deprecated,4,4,44.17,Met,18.6,5,BI Team
2700,Inventory Aging,Finance,South Africa,17-04-2024,04-05-2024,Weekly,Active,14,4,56.18,Met,5.8,6,BI Team
2701,Procurement Spend,Sales,UAE,13-10-2024,10-01-2024,Daily,Active,0,6,42.48,Met,3.1,3,BI Team
2702,HR Attrition,Finance,USA,13-10-2023,12-10-2024,Weekly,Active,13,5,25.41,Met,4.4,6,BI Team
2703,Sales Summary,IT,India,20-09-2023,25-03-2024,Monthly,Deprecated,4,13,52.36,Met,9.5,0,Finance Team
2704,Inventory Aging,Finance,South Africa,11-04-2023,28-04-2024,Daily,Under Maintenance,8,9,39.38,Breached,9.9,7,IT Support
2705,Inventory Aging,Sales,UK,27-02-2023,09-03-2024,Weekly,Active,13,12,71.98,Met,5.2,4,BI Team
2706,Inventory Aging,Procurement,UK,18-01-2023,17-10-2024,Weekly,Active,0,0,55.29,Breached,4.4,6,External Vendor
2707,Procurement Spend,Sales,UK,19-03-2024,06-10-2024,Weekly,Active,2,3,47.27,Met,19.5,9,BI Team
2708,HR Attrition,Sales,South Africa,01-10-2023,30-03-2024,Monthly,Active,1,0,27.09,Met,9.3,8,External Vendor
2709,Procurement Spend,IT,India,20-04-2024,11-08-2024,Daily,Active,1,0,1.22,Met,14.1,3,External Vendor
2710,Finance P&L,Procurement,South Africa,18-11-2024,17-05-2024,Daily,Active,13,12,65.04,Met,9.9,5,IT Support
2711,Inventory Aging,IT,UK,29-06-2024,30-04-2024,Monthly,Active,3,2,43.48,Met,2.5,0,Finance Team
2712,Finance P&L,Sales,South Africa,01-06-2024,09-12-2024,Weekly,Under Maintenance,11,0,20.8,Breached,8.5,2,BI Team
2713,Maintenance SLA,IT,UAE,10-07-2024,23-05-2024,Weekly,Deprecated,7,10,19.59,Met,13.4,4,IT Support
2714,Sales Summary,Operations,India,11-12-2024,28-03-2024,Monthly,Under Maintenance,2,0,33.86,Met,7.3,7,BI Team
2715,Sales Summary,Operations,UAE,09-08-2023,08-08-2024,Weekly,Deprecated,14,4,25.69,Met,13.4,0,External Vendor
2716,Procurement Spend,Operations,UK,28-03-2024,26-01-2024,Weekly,Deprecated,13,9,2.85,Breached,3.1,3,BI Team
2717,HR Attrition,Finance,India,25-05-2023,27-10-2024,Daily,Active,5,5,37.84,Breached,4.6,6,IT Support
2718,Finance P&L,HR,UAE,28-04-2024,14-07-2024,Daily,Active,5,0,36.28,Breached,6.5,8,BI Team
2719,HR Attrition,IT,South Africa,14-11-2023,29-01-2024,Daily,Under Maintenance,2,11,42.39,Met,11.1,6,External Vendor
2720,Procurement Spend,Sales,USA,17-01-2024,23-11-2024,Weekly,Under Maintenance,5,14,42.16,Breached,12.3,7,IT Support
2721,Sales Summary,HR,South Africa,09-07-2023,18-07-2024,Weekly,Active,9,5,64.21,Met,8.7,7,External Vendor
2722,HR Attrition,IT,UK,01-06-2024,15-03-2024,Weekly,Active,4,2,19.03,Met,15.1,0,IT Support
2723,HR Attrition,Operations,USA,24-12-2023,21-12-2024,Monthly,Active,0,10,69.57,Met,15.3,9,Finance Team
2724,Sales Summary,Procurement,India,16-09-2023,27-06-2024,Weekly,Under Maintenance,8,9,7.36,Met,9.2,8,BI Team
2725,Finance P&L,Operations,USA,13-03-2024,13-01-2024,Weekly,Under Maintenance,2,13,36.58,Met,12.4,7,BI Team
2726,Sales Summary,Sales,India,24-09-2023,16-04-2024,Daily,Under Maintenance,7,6,44.93,Met,19.3,0,BI Team
2727,HR Attrition,HR,UAE,28-03-2023,21-04-2024,Monthly,Active,9,14,66.57,Met,13.9,6,IT Support
2728,Finance P&L,HR,UAE,05-03-2024,06-09-2024,Daily,Active,13,1,29.49,Breached,7.2,0,BI Team
2729,Finance P&L,IT,UAE,12-05-2023,09-11-2024,Weekly,Active,3,9,48.71,Met,14,5,IT Support
2730,Sales Summary,Finance,UAE,08-10-2024,06-05-2024,Monthly,Active,3,7,28.38,Breached,19.8,4,IT Support
2731,HR Attrition,Procurement,UAE,16-04-2023,25-01-2024,Daily,Under Maintenance,8,3,38.87,Met,10.2,5,BI Team
2732,Procurement Spend,Operations,USA,31-08-2024,18-10-2024,Monthly,Active,2,14,20.06,Breached,17.8,9,IT Support
2733,HR Attrition,Procurement,India,23-05-2024,15-02-2024,Weekly,Deprecated,4,14,17.84,Met,16.5,8,IT Support
2734,Inventory Aging,Sales,UAE,22-08-2023,04-08-2024,Weekly,Active,11,4,42.71,Met,8.1,3,Finance Team
2735,Maintenance SLA,Finance,UAE,04-02-2023,27-08-2024,Daily,Active,2,1,67.45,Breached,19.7,8,BI Team
2736,Procurement Spend,Operations,India,29-10-2024,30-07-2024,Weekly,Active,14,9,58.37,Met,16.7,7,External Vendor
2737,Finance P&L,Sales,USA,24-10-2023,25-09-2024,Weekly,Active,0,11,38.63,Breached,18.6,8,Finance Team
2738,Procurement Spend,Procurement,UAE,27-06-2023,28-01-2024,Weekly,Active,13,10,25.25,Breached,16.5,4,External Vendor
2739,Finance P&L,Finance,USA,15-08-2023,14-02-2024,Monthly,Under Maintenance,10,11,11.02,Met,17.7,1,Finance Team
2740,Finance P&L,Operations,UAE,08-02-2023,05-07-2024,Weekly,Under Maintenance,2,0,39.42,Breached,15.5,1,IT Support
2741,Procurement Spend,Procurement,USA,02-12-2023,22-06-2024,Weekly,Under Maintenance,3,13,37.27,Met,14,9,BI Team
2742,Finance P&L,Operations,UK,10-01-2023,22-04-2024,Monthly,Deprecated,2,4,44.78,Breached,12.8,3,Finance Team
2743,Finance P&L,Finance,UAE,05-08-2024,12-11-2024,Daily,Deprecated,6,4,16.69,Breached,17.4,2,IT Support
2744,Inventory Aging,Finance,UAE,20-09-2023,17-05-2024,Weekly,Active,5,10,26.41,Met,3.9,2,IT Support
2745,HR Attrition,Procurement,South Africa,08-10-2023,20-01-2024,Monthly,Active,7,0,42.19,Met,4.2,0,BI Team
2746,HR Attrition,Operations,South Africa,28-03-2024,01-04-2024,Daily,Under Maintenance,2,11,25.65,Met,9.8,7,External Vendor
2747,Maintenance SLA,HR,USA,06-08-2023,07-09-2024,Daily,Active,9,6,67.15,Met,5.6,1,Finance Team
2748,Maintenance SLA,Sales,South Africa,06-06-2024,22-07-2024,Monthly,Deprecated,9,8,49.36,Breached,17.3,0,External Vendor
2749,Inventory Aging,Finance,USA,11-12-2024,11-04-2024,Daily,Active,2,4,60.83,Breached,3.4,2,IT Support
2750,Maintenance SLA,Operations,UAE,25-11-2024,05-11-2024,Daily,Active,0,8,70.14,Met,10.2,7,BI Team
2751,Procurement Spend,Procurement,UAE,10-02-2024,24-11-2024,Weekly,Under Maintenance,7,4,1.01,Met,4.8,4,IT Support
2752,Sales Summary,Procurement,UK,05-03-2023,02-07-2024,Weekly,Deprecated,0,4,22.42,Met,4.6,2,Finance Team
2753,Sales Summary,Finance,UK,08-12-2023,29-07-2024,Monthly,Active,11,11,60.96,Breached,9.7,2,Finance Team
2754,Sales Summary,IT,South Africa,19-03-2024,30-06-2024,Weekly,Active,1,4,50.04,Met,18.8,8,IT Support
2755,Inventory Aging,Finance,UAE,09-07-2023,28-08-2024,Daily,Active,9,6,24.49,Met,10.6,7,BI Team
2756,Inventory Aging,IT,USA,27-07-2024,05-07-2024,Daily,Under Maintenance,8,13,64.68,Breached,7.8,3,IT Support
2757,Finance P&L,HR,South Africa,16-12-2024,04-04-2024,Weekly,Deprecated,13,6,8.13,Met,12.9,8,Finance Team
2758,Sales Summary,Procurement,UK,24-03-2024,29-07-2024,Weekly,Active,11,9,19.2,Met,13.6,5,External Vendor
2759,Procurement Spend,Operations,India,07-01-2023,25-11-2024,Daily,Active,13,4,11.43,Met,4.9,8,IT Support
2760,Maintenance SLA,IT,USA,07-11-2023,23-01-2024,Monthly,Active,2,13,43.47,Breached,11.2,0,Finance Team
2761,Procurement Spend,Sales,India,20-10-2023,26-12-2024,Monthly,Active,14,1,3.66,Breached,20,2,Finance Team
2762,Maintenance SLA,Sales,South Africa,31-08-2024,12-07-2024,Daily,Under Maintenance,12,5,62.19,Met,11,0,Finance Team
2763,Sales Summary,HR,South Africa,29-12-2023,01-05-2024,Daily,Active,6,6,32.09,Met,6.1,7,IT Support
2764,Sales Summary,IT,India,27-05-2023,25-02-2024,Weekly,Under Maintenance,6,5,33.57,Met,12.2,6,External Vendor
2765,Sales Summary,IT,South Africa,15-10-2024,06-05-2024,Monthly,Active,8,9,60.27,Met,1.8,6,External Vendor
2766,Inventory Aging,Operations,South Africa,10-10-2024,16-10-2024,Weekly,Active,1,2,22.77,Met,7.7,7,BI Team
2767,Maintenance SLA,Sales,UAE,13-05-2023,12-10-2024,Daily,Active,12,3,8.65,Met,11.3,2,Finance Team
2768,Inventory Aging,Sales,USA,05-11-2024,23-02-2024,Daily,Active,10,2,18.27,Breached,19.2,2,IT Support
2769,Inventory Aging,Operations,UK,26-03-2023,26-06-2024,Daily,Active,12,5,3.14,Met,0.7,3,BI Team
2770,HR Attrition,IT,UAE,13-09-2024,23-11-2024,Weekly,Under Maintenance,2,1,10.51,Met,1.6,6,External Vendor
2771,Procurement Spend,Operations,South Africa,23-08-2023,19-01-2024,Weekly,Under Maintenance,0,13,47.9,Met,9.8,4,Finance Team
2772,Procurement Spend,Finance,UK,16-02-2024,30-01-2024,Daily,Active,4,4,37.19,Met,7.6,1,Finance Team
2773,Finance P&L,Sales,South Africa,10-07-2024,29-03-2024,Monthly,Deprecated,6,14,42.02,Met,12.1,3,Finance Team
2774,Inventory Aging,IT,USA,15-09-2023,18-03-2024,Daily,Under Maintenance,5,6,49.8,Met,15.7,2,External Vendor
2775,Maintenance SLA,Sales,South Africa,22-04-2023,10-05-2024,Daily,Active,10,6,70.16,Met,13.3,3,IT Support
2776,HR Attrition,HR,India,31-01-2023,24-06-2024,Weekly,Deprecated,14,6,14,Breached,6.8,6,BI Team
2777,HR Attrition,Finance,India,16-03-2023,19-01-2024,Monthly,Active,7,12,42.17,Met,2.1,1,IT Support
2778,Procurement Spend,Finance,India,06-07-2023,26-12-2024,Monthly,Active,12,2,53.76,Met,1.1,2,BI Team
2779,Inventory Aging,Sales,India,09-06-2024,05-05-2024,Daily,Active,11,3,64.67,Met,14,7,IT Support
2780,Finance P&L,Procurement,UK,08-08-2024,10-03-2024,Monthly,Active,5,8,29.83,Met,11.1,1,Finance Team
2781,Inventory Aging,Procurement,India,19-08-2023,01-07-2024,Daily,Active,4,3,20.16,Met,19,2,External Vendor
2782,Sales Summary,Operations,South Africa,18-03-2024,20-08-2024,Daily,Active,11,1,31.78,Breached,14,7,IT Support
2783,Inventory Aging,Finance,UAE,07-11-2023,02-07-2024,Daily,Active,7,8,10.55,Met,10.5,2,BI Team
2784,Sales Summary,Sales,South Africa,24-07-2024,07-11-2024,Weekly,Under Maintenance,3,4,70.9,Met,19.4,1,External Vendor
2785,Sales Summary,IT,South Africa,09-04-2023,05-12-2024,Monthly,Active,14,8,11.72,Breached,13.8,2,IT Support
2786,Finance P&L,Sales,South Africa,23-04-2024,25-07-2024,Weekly,Deprecated,9,14,19.9,Breached,19.4,5,Finance Team
2787,Maintenance SLA,Sales,South Africa,19-02-2024,21-03-2024,Weekly,Active,13,2,42.36,Met,19.3,4,BI Team
2788,Procurement Spend,IT,UAE,24-04-2024,15-05-2024,Daily,Active,12,3,35.04,Met,7.1,7,External Vendor
2789,Inventory Aging,IT,India,22-03-2023,17-06-2024,Daily,Active,5,1,36.45,Breached,11.3,7,External Vendor
2790,Sales Summary,HR,USA,29-09-2024,19-10-2024,Weekly,Under Maintenance,8,8,12.2,Breached,19.1,7,Finance Team
2791,Inventory Aging,Procurement,UK,16-03-2024,12-09-2024,Weekly,Under Maintenance,2,9,25.93,Met,6.1,1,BI Team
2792,Maintenance SLA,HR,UAE,09-10-2024,30-01-2024,Weekly,Under Maintenance,4,0,30.23,Breached,8.8,7,BI Team
2793,Procurement Spend,Sales,UAE,27-05-2023,28-08-2024,Daily,Under Maintenance,1,11,71.11,Met,2.7,4,IT Support
2794,Maintenance SLA,Sales,UAE,05-11-2023,06-07-2024,Monthly,Active,6,2,2.36,Met,19.7,7,IT Support
2795,Procurement Spend,Finance,UK,12-10-2024,18-10-2024,Monthly,Active,2,2,6.61,Met,10.1,5,IT Support
2796,HR Attrition,Finance,South Africa,11-09-2024,28-10-2024,Daily,Under Maintenance,6,11,4.5,Met,17.1,5,IT Support
2797,Procurement Spend,Procurement,UK,16-03-2024,23-07-2024,Daily,Active,11,4,25.37,Met,13.9,8,Finance Team
2798,Finance P&L,IT,UAE,16-07-2023,26-11-2024,Daily,Under Maintenance,2,13,35.97,Met,10.6,6,Finance Team
2799,Maintenance SLA,Operations,South Africa,29-11-2024,26-09-2024,Daily,Active,0,13,43.71,Met,11.5,5,External Vendor
2800,Sales Summary,Sales,UAE,29-10-2024,24-05-2024,Weekly,Active,8,1,12.73,Met,18.5,6,Finance Team
2801,HR Attrition,Finance,USA,29-09-2024,06-05-2024,Daily,Under Maintenance,8,7,44.42,Met,11.7,5,BI Team
2802,Finance P&L,Procurement,India,12-10-2024,03-03-2024,Weekly,Active,9,5,21.98,Met,3.3,2,BI Team
2803,Inventory Aging,HR,India,26-05-2023,24-11-2024,Daily,Active,2,13,48.55,Met,14.9,6,External Vendor
2804,Maintenance SLA,Sales,UAE,16-09-2024,10-09-2024,Daily,Under Maintenance,8,4,31.97,Met,15.6,7,Finance Team
2805,Sales Summary,Operations,South Africa,22-02-2023,30-10-2024,Daily,Active,14,7,56.6,Met,2.2,3,IT Support
2806,Procurement Spend,Procurement,USA,24-01-2024,24-01-2024,Daily,Under Maintenance,4,8,24.17,Met,12.9,7,External Vendor
2807,Sales Summary,IT,USA,02-10-2023,15-08-2024,Weekly,Deprecated,0,4,40.54,Met,16,5,BI Team
2808,Inventory Aging,Operations,South Africa,24-01-2024,21-04-2024,Monthly,Deprecated,12,14,37.37,Met,2.5,9,IT Support
2809,HR Attrition,Sales,South Africa,05-07-2024,22-03-2024,Daily,Deprecated,5,1,19.15,Met,5.7,2,Finance Team
2810,HR Attrition,Procurement,USA,11-04-2024,07-06-2024,Monthly,Active,2,14,22.83,Met,10,6,IT Support
2811,Maintenance SLA,IT,India,28-11-2023,25-07-2024,Daily,Active,10,10,60.7,Met,1.3,2,External Vendor
2812,HR Attrition,Finance,India,13-09-2024,27-01-2024,Daily,Active,4,9,59.5,Breached,10.1,6,Finance Team
2813,Maintenance SLA,Operations,USA,07-03-2024,02-07-2024,Daily,Active,12,5,55.3,Breached,8.2,9,IT Support
2814,Maintenance SLA,HR,UK,20-07-2024,19-04-2024,Daily,Active,0,8,68.66,Met,15.6,6,External Vendor
2815,Maintenance SLA,HR,USA,11-06-2023,12-10-2024,Monthly,Active,14,10,6.54,Met,3.9,8,External Vendor
2816,Procurement Spend,Operations,UAE,15-04-2024,29-01-2024,Daily,Active,11,14,58.33,Met,0.5,4,Finance Team
2817,Finance P&L,Sales,UK,13-08-2023,12-01-2024,Weekly,Under Maintenance,13,4,61.11,Met,6.7,6,IT Support
2818,Maintenance SLA,Sales,South Africa,04-05-2024,19-05-2024,Daily,Under Maintenance,9,8,69.25,Met,2.4,9,Finance Team
2819,Maintenance SLA,Sales,USA,27-02-2023,31-03-2024,Monthly,Deprecated,1,13,15.2,Met,12,6,IT Support
2820,Finance P&L,HR,USA,24-07-2023,11-07-2024,Daily,Under Maintenance,0,2,42.14,Breached,4.5,1,BI Team
2821,Sales Summary,HR,UK,20-12-2023,19-12-2024,Daily,Active,11,2,45.75,Met,10.1,7,BI Team
2822,Maintenance SLA,Finance,USA,09-08-2023,14-10-2024,Monthly,Deprecated,14,6,35.69,Met,19.2,5,External Vendor
2823,Procurement Spend,Sales,UAE,25-05-2024,17-06-2024,Weekly,Active,2,1,61.51,Met,13.7,3,BI Team
2824,HR Attrition,HR,India,31-10-2024,22-02-2024,Weekly,Deprecated,12,5,35.53,Met,18.6,6,IT Support
2825,HR Attrition,HR,USA,02-03-2023,20-08-2024,Daily,Active,2,10,28.21,Met,8.5,7,BI Team
2826,Inventory Aging,Sales,India,08-11-2023,26-02-2024,Daily,Active,5,2,2.38,Breached,19.5,6,BI Team
2827,Inventory Aging,Sales,South Africa,24-01-2024,21-10-2024,Weekly,Active,4,0,12.96,Breached,14.7,1,IT Support
2828,HR Attrition,HR,South Africa,12-05-2023,09-10-2024,Daily,Active,11,5,29.72,Met,1,8,External Vendor
2829,HR Attrition,IT,USA,09-12-2024,17-06-2024,Weekly,Deprecated,6,2,71.14,Breached,2.8,4,Finance Team
2830,Procurement Spend,Operations,South Africa,08-02-2023,17-11-2024,Daily,Active,9,14,56.78,Met,18.8,5,BI Team
2831,Finance P&L,HR,USA,19-12-2024,20-08-2024,Weekly,Deprecated,7,2,19.34,Breached,12.1,1,Finance Team
2832,Inventory Aging,Finance,India,07-08-2024,25-03-2024,Weekly,Active,14,6,13.5,Met,3.5,8,External Vendor
2833,Finance P&L,Procurement,UK,15-07-2024,09-01-2024,Daily,Active,1,9,68.62,Met,3.5,6,BI Team
2834,Procurement Spend,IT,USA,13-03-2023,24-01-2024,Weekly,Deprecated,3,14,70.53,Met,11.8,6,IT Support
2835,HR Attrition,Sales,UK,24-08-2023,17-07-2024,Weekly,Deprecated,1,1,18.09,Breached,2.7,3,BI Team
2836,Maintenance SLA,Finance,India,02-04-2024,17-02-2024,Weekly,Under Maintenance,9,2,8.08,Met,16.1,9,BI Team
2837,Finance P&L,Operations,India,22-08-2024,06-03-2024,Monthly,Active,11,11,64.07,Breached,19.8,8,External Vendor
2838,HR Attrition,Procurement,UK,19-06-2024,15-02-2024,Weekly,Active,3,3,9.9,Met,18.9,7,External Vendor
2839,HR Attrition,IT,USA,14-03-2023,09-08-2024,Weekly,Under Maintenance,13,1,22.29,Met,10.5,2,IT Support
2840,Sales Summary,HR,UK,23-10-2024,13-11-2024,Weekly,Under Maintenance,4,3,21.69,Met,2,8,BI Team
2841,Finance P&L,Sales,USA,29-06-2024,17-06-2024,Daily,Active,12,13,29.21,Met,4.9,3,External Vendor
2842,Maintenance SLA,HR,USA,07-03-2024,21-12-2024,Daily,Under Maintenance,13,5,46.43,Met,16.6,3,BI Team
2843,Finance P&L,Finance,UK,05-10-2024,19-04-2024,Daily,Active,7,4,2.36,Met,15.3,8,Finance Team
2844,HR Attrition,Sales,India,16-09-2024,21-05-2024,Daily,Active,10,2,37.41,Met,15.3,7,Finance Team
2845,Maintenance SLA,HR,UAE,22-07-2024,04-01-2024,Weekly,Active,7,10,21.83,Met,10.4,2,Finance Team
2846,Procurement Spend,Sales,South Africa,15-11-2023,21-02-2024,Daily,Deprecated,3,5,51.16,Breached,15.6,0,External Vendor
2847,Sales Summary,Finance,UAE,22-12-2023,05-11-2024,Daily,Deprecated,13,0,42.49,Breached,1.4,3,IT Support
2848,HR Attrition,HR,India,12-07-2023,09-06-2024,Daily,Active,9,12,25.96,Met,15,8,External Vendor
2849,Inventory Aging,Procurement,South Africa,19-12-2023,24-04-2024,Daily,Under Maintenance,13,0,23.02,Met,16,8,IT Support
2850,Inventory Aging,Operations,UK,13-12-2023,04-07-2024,Weekly,Active,5,1,34.24,Met,4.4,1,External Vendor
2851,Sales Summary,HR,UAE,30-11-2023,31-05-2024,Weekly,Deprecated,4,0,71.48,Breached,11.4,3,External Vendor
2852,Procurement Spend,Sales,USA,17-09-2023,26-02-2024,Monthly,Deprecated,6,0,62.06,Met,6.6,0,External Vendor
2853,HR Attrition,IT,India,04-02-2023,04-03-2024,Daily,Active,5,5,33.77,Met,6.8,8,IT Support
2854,Finance P&L,HR,India,23-09-2024,04-09-2024,Daily,Active,0,0,10.41,Met,2,8,External Vendor
2855,Sales Summary,Sales,India,17-09-2024,26-09-2024,Monthly,Active,11,1,49.74,Met,8.2,1,IT Support
2856,Procurement Spend,IT,UAE,12-01-2023,19-05-2024,Weekly,Deprecated,13,10,16.95,Met,16.8,3,Finance Team
2857,Finance P&L,Finance,USA,27-03-2024,18-02-2024,Daily,Under Maintenance,11,1,11.28,Met,15.8,4,IT Support
2858,Inventory Aging,IT,UAE,20-12-2023,05-04-2024,Daily,Deprecated,9,10,47.98,Met,19.4,1,Finance Team
2859,Inventory Aging,Operations,USA,12-08-2024,13-01-2024,Daily,Active,11,9,28.93,Breached,13.5,1,BI Team
2860,Finance P&L,Sales,South Africa,28-05-2024,13-11-2024,Daily,Under Maintenance,8,2,62.32,Breached,13,2,External Vendor
2861,Sales Summary,HR,UK,13-12-2023,24-12-2024,Weekly,Active,14,7,67.1,Met,17.5,3,IT Support
2862,Inventory Aging,IT,India,11-01-2024,20-08-2024,Weekly,Deprecated,6,9,16.22,Breached,6.4,0,External Vendor
2863,HR Attrition,Finance,USA,11-08-2023,16-09-2024,Weekly,Under Maintenance,1,6,58.01,Met,0.9,4,Finance Team
2864,Maintenance SLA,IT,UAE,21-02-2024,25-11-2024,Monthly,Active,13,3,18.47,Met,7,1,IT Support
2865,Finance P&L,Procurement,UAE,20-05-2024,24-10-2024,Daily,Active,7,7,23.23,Met,8.7,4,BI Team
2866,Finance P&L,HR,India,28-10-2023,07-07-2024,Monthly,Under Maintenance,0,10,60.44,Met,11.4,5,External Vendor
2867,Inventory Aging,Operations,India,26-11-2024,24-01-2024,Daily,Deprecated,0,8,22.38,Met,3,9,External Vendor
2868,Sales Summary,Finance,India,16-02-2024,16-03-2024,Weekly,Active,4,11,56.79,Met,9,6,BI Team
2869,HR Attrition,HR,South Africa,13-10-2023,17-12-2024,Weekly,Deprecated,11,6,7.4,Met,12.4,8,Finance Team
2870,Sales Summary,Sales,UK,04-11-2024,23-06-2024,Daily,Deprecated,10,14,50.11,Breached,3,3,BI Team
2871,Procurement Spend,Sales,USA,04-05-2023,02-02-2024,Monthly,Deprecated,1,3,67.7,Met,1.8,3,Finance Team
2872,Procurement Spend,Sales,India,04-11-2023,18-03-2024,Daily,Active,8,4,57.93,Breached,15.2,3,IT Support
2873,Maintenance SLA,HR,USA,21-05-2023,18-08-2024,Monthly,Under Maintenance,11,2,54.12,Met,1.1,3,Finance Team
2874,Inventory Aging,Operations,UAE,22-12-2024,14-02-2024,Monthly,Active,2,9,29.73,Met,15.8,5,External Vendor
2875,Inventory Aging,Sales,UK,22-09-2023,20-07-2024,Monthly,Deprecated,14,14,64.92,Met,3.2,9,Finance Team
2876,Inventory Aging,HR,UK,11-03-2023,17-11-2024,Daily,Deprecated,7,11,18.63,Met,17.1,1,BI Team
2877,Maintenance SLA,HR,USA,13-03-2023,24-07-2024,Weekly,Active,3,10,64.98,Met,8.7,3,IT Support
2878,Procurement Spend,Operations,UAE,10-12-2023,26-05-2024,Weekly,Active,3,2,57.53,Met,13.9,9,Finance Team
2879,Sales Summary,Finance,UAE,16-01-2024,13-12-2024,Daily,Active,14,10,53.76,Met,11.7,4,External Vendor
2880,Maintenance SLA,Finance,South Africa,18-09-2024,18-05-2024,Weekly,Under Maintenance,7,2,57.61,Met,10.3,6,BI Team
2881,Maintenance SLA,HR,India,21-06-2024,15-08-2024,Daily,Deprecated,8,9,21.28,Met,0.7,4,IT Support
2882,Sales Summary,Finance,UAE,06-09-2024,09-08-2024,Weekly,Deprecated,8,2,49.21,Met,5.3,5,Finance Team
2883,Inventory Aging,Procurement,India,25-04-2023,25-06-2024,Weekly,Active,2,0,51.27,Met,16.2,0,BI Team
2884,HR Attrition,Operations,India,16-05-2023,05-04-2024,Daily,Active,11,10,39.82,Met,2.1,5,IT Support
2885,Sales Summary,HR,USA,28-05-2024,29-09-2024,Weekly,Under Maintenance,4,8,17.59,Breached,17.7,0,IT Support
2886,Procurement Spend,Finance,India,20-09-2024,17-09-2024,Daily,Active,8,1,42.6,Breached,15.6,7,External Vendor
2887,Finance P&L,IT,USA,04-12-2023,26-10-2024,Monthly,Active,9,3,43.45,Met,0.8,7,Finance Team
2888,Finance P&L,Finance,UK,29-09-2023,02-12-2024,Daily,Deprecated,0,10,7.28,Met,13.7,6,External Vendor
2889,Maintenance SLA,Operations,UAE,20-04-2024,18-01-2024,Daily,Deprecated,8,6,1.32,Met,1.7,5,Finance Team
2890,Finance P&L,IT,USA,19-07-2023,09-05-2024,Monthly,Active,2,5,21.28,Met,2.9,2,IT Support
2891,HR Attrition,Sales,South Africa,01-10-2023,22-12-2024,Weekly,Active,6,11,28.91,Met,5.3,8,Finance Team
2892,Inventory Aging,Finance,USA,09-11-2024,13-09-2024,Weekly,Deprecated,0,2,63.36,Breached,17.4,2,BI Team
